IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2019,true,Sex,Male,SEX_MLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,77.9,,,,,,77.9,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,78,,,,,,78.0,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,78.6,,,,,,78.6,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,78.6,,,,,,78.6,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2019,true,Sex,Male,SEX_MLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,78.6,,,,,,78.6,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AFR,Africa,Country,DZA,Algeria,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,79.3,,,,,,79.3,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,79.9,,,,,,79.9,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,81.8,,,,,,81.8,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,81.9,,,,,,81.9,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,EUR,Europe,Country,BLR,Belarus,Year,2019,true,Sex,Male,SEX_MLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,84.4,,,,,,84.4,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2019,true,Sex,Male,SEX_MLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,85.21,,,,,,85.2,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,EUR,Europe,Country,BLR,Belarus,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,86.9,,,,,,86.9,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,87.05,,,,,,87.1,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,88.8,,,,,,88.8,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,EUR,Europe,Country,BLR,Belarus,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,89.3,,,,,,89.3,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,89.3,,,,,,89.3,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2019,true,Sex,Male,SEX_MLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,90.8,,,,,,90.8,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,92.9,,,,,,92.9,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AMR,Americas,Country,CUB,Cuba,Year,2019,true,Sex,Male,SEX_MLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,94,,,,,,94.0,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AMR,Americas,Country,CUB,Cuba,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,94.7,,,,,,94.7,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2019,true,Sex,Male,SEX_MLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,94.7,,,,,,94.7,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,95,,,,,,95.0,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,95,,,,,,95.0,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,95.3,,,,,,95.3,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AMR,Americas,Country,CUB,Cuba,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,95.4,,,,,,95.4,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,EUR,Europe,Country,SRB,Serbia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,95.9,,,,,,95.9,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,EUR,Europe,Country,SRB,Serbia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,97.2,,,,,,97.2,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,EUR,Europe,Country,SRB,Serbia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,98.5,,,,,,98.5,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AFR,Africa,Country,BEN,Benin,Year,2018,true,Sex,Male,SEX_MLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,51.5,,,,,,51.5,,Based on the youngest child aged 36-59 months,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AFR,Africa,Country,BEN,Benin,Year,2018,true,Sex,Both sexes,SEX_BTSX,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,53.6,,,,,,53.6,,Based on the youngest child aged 36-59 months,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AFR,Africa,Country,BEN,Benin,Year,2018,true,Sex,Female,SEX_FMLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,55.9,,,,,,55.9,,Based on the youngest child aged 36-59 months,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2018,true,Sex,Male,SEX_MLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,56.2,,,,,,56.2,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2018,true,Sex,Both sexes,SEX_BTSX,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,56.7,,,,,,56.7,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2018,true,Sex,Female,SEX_FMLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,57.2,,,,,,57.2,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AFR,Africa,Country,GHA,Ghana,Year,2018,true,Sex,Male,SEX_MLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,64.6,,,,,,64.6,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AFR,Africa,Country,GMB,Gambia,Year,2018,true,Sex,Male,SEX_MLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,65.2,,,,,,65.2,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AFR,Africa,Country,MDG,Madagascar,Year,2018,true,Sex,Male,SEX_MLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,65.33,,,,,,65.3,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2018,true,Sex,Male,SEX_MLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,66.1,,,,,,66.1,,Based on the youngest child aged 36-59 months living with mother,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AFR,Africa,Country,MDG,Madagascar,Year,2018,true,Sex,Both sexes,SEX_BTSX,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,66.53,,,,,,66.5,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AFR,Africa,Country,GMB,Gambia,Year,2018,true,Sex,Both sexes,SEX_BTSX,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,67,,,,,,67.0,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AFR,Africa,Country,MDG,Madagascar,Year,2018,true,Sex,Female,SEX_FMLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,67.7,,,,,,67.7,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AFR,Africa,Country,LSO,Lesotho,Year,2018,true,Sex,Male,SEX_MLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,68.1,,,,,,68.1,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2018,true,Sex,Male,SEX_MLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,68.2,,,,,,68.2,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AFR,Africa,Country,GHA,Ghana,Year,2018,true,Sex,Both sexes,SEX_BTSX,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,68.4,,,,,,68.4,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AFR,Africa,Country,GMB,Gambia,Year,2018,true,Sex,Female,SEX_FMLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,69,,,,,,69.0,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2018,true,Sex,Male,SEX_MLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,69.8,,,,,,69.8,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2018,true,Sex,Both sexes,SEX_BTSX,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,70.7,,,,,,70.7,,Based on the youngest child aged 36-59 months living with mother,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2018,true,Sex,Both sexes,SEX_BTSX,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,71.7,,,,,,71.7,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2018,true,Sex,Male,SEX_MLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,71.8,,,,,,71.8,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AFR,Africa,Country,GHA,Ghana,Year,2018,true,Sex,Female,SEX_FMLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,71.9,,,,,,71.9,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AMR,Americas,Country,SUR,Suriname,Year,2018,true,Sex,Male,SEX_MLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,72.1,,,,,,72.1,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AFR,Africa,Country,LSO,Lesotho,Year,2018,true,Sex,Both sexes,SEX_BTSX,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,73.1,,,,,,73.1,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2018,true,Sex,Both sexes,SEX_BTSX,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,73.7,,,,,,73.7,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2018,true,Sex,Female,SEX_FMLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,75,,,,,,75.0,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2018,true,Sex,Both sexes,SEX_BTSX,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,75.7,,,,,,75.7,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2018,true,Sex,Female,SEX_FMLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,75.8,,,,,,75.8,,Based on the youngest child aged 36-59 months living with mother,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AMR,Americas,Country,SUR,Suriname,Year,2018,true,Sex,Both sexes,SEX_BTSX,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,77.4,,,,,,77.4,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AFR,Africa,Country,LSO,Lesotho,Year,2018,true,Sex,Female,SEX_FMLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,77.7,,,,,,77.7,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2018,true,Sex,Female,SEX_FMLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,78,,,,,,78.0,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AMR,Americas,Country,ECU,Ecuador,Year,2018,true,Sex,Male,SEX_MLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,78.18,,,,,,78.2,,Based on the child whose birthday is the closest to the interview date,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2018,true,Sex,Male,SEX_MLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,78.4,,,,,,78.4,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2018,true,Sex,Both sexes,SEX_BTSX,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,79.3,,,,,,79.3,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2018,true,Sex,Female,SEX_FMLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,80,,,,,,80.0,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2018,true,Sex,Female,SEX_FMLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,80.2,,,,,,80.2,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AMR,Americas,Country,ECU,Ecuador,Year,2018,true,Sex,Both sexes,SEX_BTSX,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,80.96,,,,,,81.0,,Based on the child whose birthday is the closest to the interview date,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2018,true,Sex,Female,SEX_FMLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,81.5,,,,,,81.5,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2018,true,Sex,Male,SEX_MLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,81.8,,,,,,81.8,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2018,true,Sex,Both sexes,SEX_BTSX,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,82.3,,,,,,82.3,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AMR,Americas,Country,SUR,Suriname,Year,2018,true,Sex,Female,SEX_FMLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,82.8,,,,,,82.8,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2018,true,Sex,Male,SEX_MLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,83.2,,,,,,83.2,,,EN,2024-03-18T00:00:00.000Z
SE_DEV_ONTRK,"Children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning (%)",numeric,AMR,Americas,Country,ECU,Ecuador,Year,2018,true,Sex,Female,SEX_FMLE,Age Group,36 to 59 months,AGEGROUP_MONTHS36-59,,,,,,,84,,,,,,84.0,,Based on the child whose birthday is the closest to the interview date,EN,2024-03-18T00:00:00.000Z
